completion_date,company_alias_name,company_alias_id,assigned_by_email,notified_contacts,product_name,product_item_number,task_assigned_date,task_assignees,task_status,days_open,task_id
(blank),Squirel,456123,Company-Admin-Enterprise@mmbcorp.com,ludmila.nesvitiy@test35.com,Product 21,6667-21,06-18-2021,ludmila.nesvitiy@test35.com,Not Started,675,618
(blank),Squirel,456123,Company-Admin-Enterprise@mmbcorp.com,ludmila.nesvitiy@test35.com,Product 51,6666-31,06-18-2021,ludmila.nesvitiy@test35.com,Not Started,675,621
(blank),Squirel,456123,Company-Admin-Enterprise@mmbcorp.com,ludmila.nesvitiy@test35.com,Product 11,6666-11,06-18-2021,ludmila.nesvitiy@test35.com,Not Started,675,617
(blank),Squirel,456123,Company-Admin-Enterprise@mmbcorp.com,ludmila.nesvitiy@test35.com,Product 31,6666-21,06-18-2021,ludmila.nesvitiy@test35.com,Not Started,675,619
(blank),Squirel,456123,Company-Admin-Enterprise@mmbcorp.com,ludmila.nesvitiy@test35.com,Product 41,6667-31,06-18-2021,ludmila.nesvitiy@test35.com,Not Started,675,620
10-10-2022,Starsong Furniture,1236,Company-Admin-Enterprise@mmbcorp.com,user@costcodemo3.com,Niko 8-piece Modular Seating Set,416789,04-19-2021,user@costcodemo3.com,Completed,538,493
10-10-2022,Starsong Furniture,1236,Company-Admin-Enterprise@mmbcorp.com,user@costcodemo3.com,Niko 6-piece Modular Seating Set,416790,04-19-2021,user@costcodemo3.com,Completed,538,491
10-10-2022,Starsong Furniture,1236,Company-Admin-Enterprise@mmbcorp.com,user@costcodemo3.com,Niko 20-piece Patio Estate Collection,416791,04-19-2021,user@costcodemo3.com,Completed,538,490
10-10-2022,Starsong Furniture,1236,Company-Admin-Enterprise@mmbcorp.com,user@costcodemo3.com,Niko 7-piece Patio Dining Set,416792,04-19-2021,user@costcodemo3.com,Completed,538,492
(blank),Starsong Furniture,1236,Company-Admin-Enterprise@mmbcorp.com,user@costcodemo3.com,(blank),(blank),05-13-2022,"Sales,General Management",In Progress,346,3 001
(blank),Starsong Furniture,1236,Company-Admin-Enterprise@mmbcorp.com,"user@costcodemo3.com,user@costcodemo3.com",(blank),(blank),08-26-2021,"Customer Service,Distribution,Finance,Human Resources,General Management,Legal,IT,Marketing,Production,Purchasing",Closed,173,702
(blank),(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,(blank),(blank),06-07-2021,Company-User-Individual@supersellerllc.com,Closed,1,609
06-04-2020,(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,"Tarah.Carrier@supersellerllc.com,test-invit20211029@supersellerllc.com,Reena.Koll@supersellerllc.com,Carolee.Harsh@supersellerllc.com,Company-User-Individual@supersellerllc.com",(blank),(blank),06-04-2020,"General Management,Legal",Completed,0,43
06-04-2020,(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,"Tarah.Carrier@supersellerllc.com,test-invit20211029@supersellerllc.com,Reena.Koll@supersellerllc.com,Carolee.Harsh@supersellerllc.com,Company-User-Individual@supersellerllc.com",(blank),(blank),06-04-2020,"General Management,Legal",Completed,0,45
06-04-2020,(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,"Tarah.Carrier@supersellerllc.com,test-invit20211029@supersellerllc.com,Reena.Koll@supersellerllc.com,Carolee.Harsh@supersellerllc.com,Company-User-Individual@supersellerllc.com",(blank),(blank),06-04-2020,"General Management,Legal",Completed,0,44
08-11-2020,(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,(blank),(blank),08-11-2020,Company-User-Individual@supersellerllc.com,Completed,0,73
(blank),(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,(blank),(blank),08-12-2020,Company-User-Individual@supersellerllc.com,In Progress,985,79
08-28-2020,(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,(blank),(blank),08-28-2020,Company-User-Individual@supersellerllc.com,Completed,0,82
08-31-2020,(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,(blank),(blank),08-31-2020,Company-User-Individual@supersellerllc.com,Completed,0,83
(blank),(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,"Tarah.Carrier@supersellerllc.com,test-invit20211029@supersellerllc.com,Reena.Koll@supersellerllc.com,Carolee.Harsh@supersellerllc.com,Company-User-Individual@supersellerllc.com",(blank),(blank),08-31-2020,General Management,In Progress,966,85
(blank),(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,(blank),(blank),09-21-2020,Company-User-Individual@supersellerllc.com,In Progress,946,87
(blank),(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,(blank),(blank),09-01-2020,Company-User-Individual@supersellerllc.com,In Progress,965,86
09-23-2020,(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,(blank),(blank),09-22-2020,Company-User-Individual@supersellerllc.com,Completed,1,88
10-02-2020,(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,(blank),(blank),10-02-2020,Company-User-Individual@supersellerllc.com,Completed,0,96
(blank),(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,(blank),(blank),10-02-2020,Company-User-Individual@supersellerllc.com,Not Started,934,97
(blank),(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,(blank),(blank),10-09-2020,Company-User-Individual@supersellerllc.com,In Progress,927,148
(blank),(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,(blank),(blank),10-18-2020,Company-User-Individual@supersellerllc.com,Not Started,918,153
(blank),(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,(blank),(blank),10-18-2020,Company-User-Individual@supersellerllc.com,In Progress,918,155
06-17-2020,(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,(blank),(blank),06-17-2020,Company-User-Individual@supersellerllc.com,Completed,0,52
10-19-2020,(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,(blank),(blank),10-19-2020,Company-User-Individual@supersellerllc.com,Completed,0,156
11-17-2020,(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,(blank),(blank),11-17-2020,Company-User-Individual@supersellerllc.com,Completed,0,157
(blank),(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,(blank),(blank),12-03-2020,Company-User-Individual@supersellerllc.com,In Progress,872,175
06-18-2020,(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,(blank),(blank),06-18-2020,Company-User-Individual@supersellerllc.com,Completed,0,53
07-03-2020,(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,(blank),(blank),07-03-2020,Company-User-Individual@supersellerllc.com,Completed,0,57
07-03-2020,(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,(blank),(blank),07-03-2020,Company-User-Individual@supersellerllc.com,Completed,0,58
07-07-2020,(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,(blank),(blank),07-07-2020,Company-User-Individual@supersellerllc.com,Completed,0,59
01-23-2023,(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,(blank),(blank),07-07-2020,Company-User-Individual@supersellerllc.com,Completed,929,60
07-14-2020,(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,(blank),(blank),07-14-2020,Company-User-Individual@supersellerllc.com,Completed,0,62
(blank),(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,(blank),(blank),07-24-2020,Company-User-Individual@supersellerllc.com,In Progress,1 004,63
01-07-2022,(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,(blank),(blank),12-15-2021,Company-User-Individual@supersellerllc.com,Completed,22,1 137
(blank),(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,(blank),(blank),04-04-2022,Company-User-Individual@supersellerllc.com,Not Started,385,1 640
(blank),(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,(blank),(blank),05-13-2022,Company-User-Individual@supersellerllc.com,In Progress,346,2 997
(blank),(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,(blank),(blank),02-15-2022,Company-User-Individual@supersellerllc.com,Closed,0,1 182
(blank),(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,(blank),(blank),02-15-2022,Company-User-Individual@supersellerllc.com,Closed,260,1 185
(blank),(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,(blank),(blank),06-17-2022,Company-User-Individual@supersellerllc.com,Closed,138,3 005
(blank),(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,(blank),(blank),06-17-2022,Company-User-Individual@supersellerllc.com,Closed,138,3 009
(blank),(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,(blank),(blank),06-30-2022,Company-User-Individual@supersellerllc.com,Closed,125,3 085
07-27-2022,(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,(blank),(blank),06-30-2022,Company-User-Individual@supersellerllc.com,Completed,27,3 089
(blank),(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,(blank),(blank),06-30-2022,Company-User-Individual@supersellerllc.com,Not Started,298,3 087
(blank),(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,(blank),(blank),07-21-2022,Company-User-Individual@supersellerllc.com,In Progress,277,3 244
08-23-2022,(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,(blank),(blank),08-23-2022,Company-User-Individual@supersellerllc.com,Completed,0,3 547
(blank),(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,(blank),(blank),09-06-2022,Company-User-Individual@supersellerllc.com,Closed,58,3 646
(blank),(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,(blank),(blank),09-09-2022,Company-User-Individual@supersellerllc.com,In Progress,227,3 664
(blank),(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,(blank),(blank),09-12-2022,Company-User-Individual@supersellerllc.com,In Progress,224,3 666
(blank),(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,(blank),(blank),12-15-2021,Company-User-Individual@supersellerllc.com,In Progress,495,1 135
06-23-2021,(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,(blank),(blank),06-23-2021,Company-User-Individual@supersellerllc.com,Completed,0,622
(blank),(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,"Reena.Koll@supersellerllc.com,Company-User-Individual@supersellerllc.com",(blank),(blank),10-22-2021,"Reena.Koll@supersellerllc.com,Company-User-Individual@supersellerllc.com",Closed,116,744
(blank),(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,(blank),(blank),08-26-2021,Company-User-Individual@supersellerllc.com,Closed,173,703
(blank),(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,(blank),(blank),11-03-2021,Company-User-Individual@supersellerllc.com,Not Started,537,910
(blank),(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Reena.Koll@supersellerllc.com,(blank),(blank),11-16-2021,Reena.Koll@supersellerllc.com,Closed,91,985
(blank),(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,(blank),(blank),11-23-2021,Company-User-Individual@supersellerllc.com,Not Started,517,1 026
08-14-2020,(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Reena.Koll@supersellerllc.com,(blank),(blank),08-14-2020,Reena.Koll@supersellerllc.com,Completed,0,80
(blank),(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,(blank),(blank),07-26-2021,Company-User-Individual@supersellerllc.com,Closed,0,643
(blank),(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,BiRite Prod 2,14-22345,07-26-2021,Company-User-Individual@supersellerllc.com,Closed,0,644
11-06-2022,(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,Eyelet Popover Mini Dress,429478,11-06-2022,Company-User-Individual@supersellerllc.com,Completed,0,4 551
11-06-2022,(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,T-Shirt,TSH123L,11-06-2022,Company-User-Individual@supersellerllc.com,Completed,0,4 552
11-06-2022,(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,T-Shirt,TSH123L,11-06-2022,Company-User-Individual@supersellerllc.com,Completed,0,4 555
11-06-2022,(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,Eyelet Popover Mini Dress,429478,11-06-2022,Company-User-Individual@supersellerllc.com,Completed,0,4 553
(blank),(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,(blank),(blank),01-07-2022,Company-User-Individual@supersellerllc.com,Not Started,472,1 153
(blank),(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,(blank),(blank),02-11-2022,Company-User-Individual@supersellerllc.com,Closed,3,1 170
(blank),(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,(blank),(blank),02-11-2022,Company-User-Individual@supersellerllc.com,Closed,264,1 173
07-31-2020,(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,(blank),(blank),07-30-2020,Company-User-Individual@supersellerllc.com,Completed,0,69
07-30-2020,(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,(blank),(blank),07-30-2020,Company-User-Individual@supersellerllc.com,Completed,0,70
(blank),(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,(blank),(blank),08-11-2020,Company-User-Individual@supersellerllc.com,Closed,552,75
(blank),(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,(blank),(blank),07-31-2020,Company-User-Individual@supersellerllc.com,Not Started,997,72
(blank),(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,(blank),(blank),07-31-2020,Company-User-Individual@supersellerllc.com,In Progress,997,71
10-09-2020,(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,(blank),(blank),10-09-2020,Company-User-Individual@supersellerllc.com,Completed,0,149
(blank),(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,(blank),(blank),10-09-2020,Company-User-Individual@supersellerllc.com,In Progress,927,150
11-25-2021,(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,BiRite Prod 2,14-22345,11-25-2021,Company-User-Individual@supersellerllc.com,Completed,0,1 036
11-06-2022,(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,(blank),(blank),11-06-2022,Company-User-Individual@supersellerllc.com,Completed,0,4 549
(blank),(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,(blank),(blank),11-06-2022,Company-User-Individual@supersellerllc.com,Closed,11,4 550
(blank),(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,(blank),(blank),01-23-2023,Company-User-Individual@supersellerllc.com,In Progress,91,5 017
11-09-2022,(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,(blank),(blank),11-09-2022,Company-User-Individual@supersellerllc.com,Completed,0,4 569
(blank),(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,(blank),(blank),11-09-2022,Company-User-Individual@supersellerllc.com,Closed,8,4 570
07-28-2022,(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,"Tarah.Carrier@supersellerllc.com,test-invit20211029@supersellerllc.com,Reena.Koll@supersellerllc.com,Carolee.Harsh@supersellerllc.com,Company-User-Individual@supersellerllc.com",Eyelet Popover Mini Dress,429478,07-28-2022,Quality Assurance / Compliance,Completed,0,3 246
(blank),(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,Eyelet Popover Mini Dress,429478,07-28-2022,Company-User-Individual@supersellerllc.com,Not Started,270,3 247
07-28-2022,(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,"Tarah.Carrier@supersellerllc.com,test-invit20211029@supersellerllc.com,Reena.Koll@supersellerllc.com,Carolee.Harsh@supersellerllc.com,Company-User-Individual@supersellerllc.com",Eyelet Popover Mini Dress,429478,07-28-2022,"General Management,Quality Assurance / Compliance,Sales",Completed,0,3 250
10-01-2020,(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,(blank),(blank),10-01-2020,Company-User-Individual@supersellerllc.com,Completed,0,93
10-01-2020,(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,(blank),(blank),10-01-2020,Company-User-Individual@supersellerllc.com,Completed,0,92
(blank),(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,(blank),(blank),10-01-2020,Company-User-Individual@supersellerllc.com,In Progress,935,94
10-01-2020,(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,(blank),(blank),10-01-2020,Company-User-Individual@supersellerllc.com,Completed,0,95
(blank),(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,(blank),(blank),10-02-2020,Company-User-Individual@supersellerllc.com,In Progress,934,98
(blank),(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,(blank),(blank),10-18-2020,Company-User-Individual@supersellerllc.com,In Progress,918,154
12-10-2020,(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,Missed product,9876-mock,12-10-2020,Company-User-Individual@supersellerllc.com,Completed,0,200
12-11-2020,(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,Vellux Plush Lux Blanket,8522,12-11-2020,Company-User-Individual@supersellerllc.com,Completed,0,225
12-11-2020,(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,Vellux Sheared Mink Blanket,8521,12-11-2020,Company-User-Individual@supersellerllc.com,Completed,0,227
12-11-2020,(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,Vellux Plush Micro Mink Blanket,8520,12-11-2020,Company-User-Individual@supersellerllc.com,Completed,0,226
12-11-2020,(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,Niko 8-piece Modular Seating Set,7789,12-11-2020,Company-User-Individual@supersellerllc.com,Completed,0,224
(blank),(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,Infinity Crazyhorse HT29 XM3 ST 29” Unisex Mountain Bike,7575,12-11-2020,Company-User-Individual@supersellerllc.com,Not Started,864,214
09-02-2022,(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,ludmila.nesvitiy@test6.com,asdf,asdf,09-02-2022,ludmila.nesvitiy@test6.com,Completed,0,3 634
09-06-2022,(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,"ludmila.nesvitiy+102@test6.com,ludmila.nesvitiy+1@test6.com,ludmila.nesvitiy@test6.com",(blank),(blank),09-06-2022,General Management,Completed,0,3 641
09-07-2022,(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,ludmila.nesvitiy+1@test6.com,(blank),(blank),09-07-2022,ludmila.nesvitiy+1@test6.com,Completed,0,3 650
(blank),BARA,78946,Company-Admin-Enterprise@mmbcorp.com,ludmila.nesvitiy@test24.com,BARA,bara,08-25-2021,(blank),Waiting for Connection...,607,679
(blank),BARA,78946,Company-Admin-Enterprise@mmbcorp.com,ludmila.nesvitiy@test24.com,BARA,bara,08-25-2021,(blank),Waiting for Connection...,607,680
08-26-2021,BARA,78946,Company-Admin-Enterprise@mmbcorp.com,ludmila.nesvitiy@test24.com,(blank),(blank),08-26-2021,ludmila.nesvitiy@test24.com,Completed,0,709
(blank),BARA,78946,Company-Admin-Enterprise@mmbcorp.com,ludmila.nesvitiy@test24.com,(blank),(blank),08-26-2021,"Customer Service,Distribution,Finance,Human Resources,General Management,Legal,IT,Marketing,Production,Purchasing",Closed,173,696
11-23-2021,BARA,78946,Company-Admin-Enterprise@mmbcorp.com,ludmila.nesvitiy@test24.com,(blank),(blank),11-23-2021,ludmila.nesvitiy@test24.com,Completed,0,1 027
(blank),BARA,78946,Company-Admin-Enterprise@mmbcorp.com,ludmila.nesvitiy@test24.com,(blank),(blank),11-23-2021,ludmila.nesvitiy@test24.com,In Progress,517,1 028
(blank),BARA,78946,Company-Admin-Enterprise@mmbcorp.com,ludmila.nesvitiy@test24.com,BARA,bara,08-25-2021,ludmila.nesvitiy@test24.com,Not Started,607,677
(blank),BARA,78946,Company-Admin-Enterprise@mmbcorp.com,ludmila.nesvitiy@test24.com,BARA,bara,08-25-2021,ludmila.nesvitiy@test24.com,Not Started,607,678
(blank),basic,4658,Company-Admin-Enterprise@mmbcorp.com,ludmila.nesvitiy@test86.com,(blank),(blank),10-27-2022,"General Management,Finance",Closed,6,4 478
11-16-2021,basic,4658,Company-Admin-Enterprise@mmbcorp.com,ludmila.nesvitiy@test86.com,(blank),(blank),11-16-2021,General Management,Completed,0,992
11-16-2021,basic,4658,Company-Admin-Enterprise@mmbcorp.com,ludmila.nesvitiy@test86.com,basic,basic,11-16-2021,General Management,Completed,0,991
(blank),BASTA,BASTA,Company-Admin-Enterprise@mmbcorp.com,"ludmila.nesvitiy+1@test40.com,ludmila.nesvitiy@test7.com",Test Name,A11-4432F45,08-26-2021,General Management,Waiting for Connection...,606,708
(blank),(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,(blank),(blank),09-12-2022,Company-User-Individual@supersellerllc.com,In Progress,224,3 667
(blank),(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,(blank),(blank),09-13-2022,Company-User-Individual@supersellerllc.com,In Progress,223,3 668
(blank),(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,(blank),(blank),09-15-2022,Company-User-Individual@supersellerllc.com,In Progress,221,3 674
09-22-2022,(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,(blank),(blank),09-22-2022,Company-User-Individual@supersellerllc.com,Completed,0,3 676
(blank),(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,(blank),(blank),09-23-2022,Company-User-Individual@supersellerllc.com,In Progress,213,3 680
11-03-2022,(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,(blank),(blank),11-03-2022,Company-User-Individual@supersellerllc.com,Completed,0,4 530
(blank),(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,Jetson Saturn 3 Wheel Light-up Folding Scooter,9798,12-11-2020,Company-User-Individual@supersellerllc.com,Not Started,864,215
(blank),(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,"Ladies' Down Jacket - Black, L",6543,12-11-2020,Company-User-Individual@supersellerllc.com,Not Started,864,216
(blank),(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,"Ladies' Down Jacket - Black, M",6542,12-11-2020,Company-User-Individual@supersellerllc.com,Not Started,864,217
(blank),(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,"Ladies' Down Jacket - Black, S",6541,12-11-2020,Company-User-Individual@supersellerllc.com,Not Started,864,218
(blank),(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,"Ladies' Down Jacket - Black, XL",6544,12-11-2020,Company-User-Individual@supersellerllc.com,Not Started,864,219
(blank),(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,"Machine Maker Construction Mega City Service Team, 39-piece Set",9876,12-11-2020,Company-User-Individual@supersellerllc.com,Not Started,864,220
(blank),(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,Niko 6-piece Modular Seating Set,7790,12-11-2020,Company-User-Individual@supersellerllc.com,Not Started,864,222
(blank),(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,Niko 7-piece Patio Dining Set,7792,12-11-2020,Company-User-Individual@supersellerllc.com,Not Started,864,223
(blank),(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,"Tarah.Carrier@supersellerllc.com,test-invit20211029@supersellerllc.com,Reena.Koll@supersellerllc.com,Carolee.Harsh@supersellerllc.com,Company-User-Individual@supersellerllc.com",Niko 20-piece Patio Estate Collection,7791,01-18-2023,"Customer Service,General Management",Not Started,864,221
(blank),(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,CAT Junior Crew Fix-It Phillip Construction Truck,9877,12-11-2020,Company-User-Individual@supersellerllc.com,Not Started,864,213
(blank),(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,"Company-User-Individual@supersellerllc.com,Reena.Koll@supersellerllc.com",CAT Junior Crew Fix-It Phillip Construction Truck,9877,12-15-2020,"Company-User-Individual@supersellerllc.com,Reena.Koll@supersellerllc.com",Closed,12,274
09-23-2021,(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,CAT Junior Crew Fix-It Phillip Construction Truck,9877,12-15-2020,Company-User-Individual@supersellerllc.com,Completed,281,275
12-28-2022,(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,(blank),(blank),12-28-2022,Company-User-Individual@supersellerllc.com,Completed,0,4 999
02-10-2022,(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,(blank),(blank),02-10-2022,Company-User-Individual@supersellerllc.com,Completed,0,1 165
(blank),(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,(blank),(blank),02-09-2022,Company-User-Individual@supersellerllc.com,Not Started,439,1 162
(blank),(blank),(blank),Company-Admin-Enterprise@mmbcorp.com,Company-User-Individual@supersellerllc.com,(blank),(blank),08-25-2022,Company-User-Individual@supersellerllc.com,In Progress,242,3 560
